,Unnamed: 0,id,public_metrics,text,likecount,lang,author_id,created_at,edit_history_tweet_ids
138,139,1582179935577247746,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Week 3 of working in @Wendys https://t.co/ztfDfRokYu,0,,,,
139,140,1582179573986627586,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys @melsdominguez Wendy’s why did your employee come out to the parking lot and drive her vehicle into my parked car while I waited for my food ☹️ https://t.co/MJfJeoLY1V,0,,,,
140,141,1582179017389928449,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicbros8 @Wendys So violent indeed.,0,,,,
141,142,1582178767195099136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Every6thDay @Wendys That’s a strong order. Spicy chicken sandwich, 4 piece spicy nuggs, JBC, Diet Coke.",1,,,,
142,143,1582178462030508032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Wendys, this you? https://t.co/Zg9SiE3Mbc",1,,,,
143,144,1582177141852377088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys your food is mid,0,,,,
144,145,1582176435716096000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sethvalentinevt @Wendys Fr tho 💀 https://t.co/6PY6l0OD4J,0,,,,
145,146,1582176093355712513,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys should have maple syrup dipping cups for their #spicynuggets,0,,,,
146,147,1582174928727871489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Why did I think this was Candace Owens at first😭,0,,,,
147,148,1582173825860775937,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@DemiYes6 @Wendys @ReggieBush 😨❗️,0,,,,
148,149,1582173692200890368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Every time I go to @Wendys I always get some ghetto service. It doesn’t matter which one I go to. https://t.co/qqn6sZG4qo,0,,,,
149,150,1582173543667597314,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush i got a biggie dick,0,,,,
150,151,1582173451887947776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@LisaBarlow7 @Wendys I’m obsessed with them! They’re so good!,0,,,,
151,152,1582172783550689280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@FBC_aj @Wendys They’re gonna sue you for this,0,,,,
152,153,1582172671072083968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Can i get a coupon for a free one?,0,,,,
153,154,1582171732508409857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys adding on to my last tweet towards you, thank you for fucking up my stepdads part of the order. I have to deal with him yelling but this inconvenience is adding onto the karma he deserves for fucking up my life for the last 9 years. Thanks bestie &lt;3 /srs",0,,,,
154,155,1582170955019096064,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@CoinC89374624 @MTV @paramountco @netflix @hulu @Nickelodeon @CBS @MikeJudge @SethGreen @ToyMories Everyone will eventually get into the #NFT space to create TV series, commercials, etc. Isn't that right @MolsonCoors @JimBeam @budweiserusa @McDonalds @ChipotleTweets @Target @Ford @tacobell @Wendys @OriginalFunko @Mattel @Hasbro @cartoonnetwork? 

#ToyMories #ToyMoriesTakeOver https://t.co/mKbUyk194h",1,,,,
155,156,1582169933139808257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@SquirrelHey @Wendys What the actual fuck?,0,,,,
156,157,1582169332565827584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Objectivebitter @McDonalds @Wendys,0,,,,
157,158,1582169136561811457,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",@Darius89x @bcallahan08 @BravoTV @Wendys They are dry even with the syrup unfortunately 😩,2,,,,
158,159,1582168862313033728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@coachw160 @GoGreenWrestle @espo174 @Wendys @tclance1024 @Applebees I wont tell your wife, so swcret is safe with me",1,,,,
159,160,1582168467041841155,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@suntzu189 @GoGreenWrestle @espo174 @Wendys @tclance1024 @Applebees I mean… I’d take a date there.,0,,,,
160,161,1582168186975240192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys https://t.co/Lt3Ypc1tWU,0,,,,
161,162,1582167406860201985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I would also like to add that the freaking pot smell coming out of that window when I got up to. There was ridiculous. No wonder they’re in no hurry. They’re in there smoking dope.@Wendys,0,,,,
162,163,1582167328657006592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@onacasella You’re gunna hate @Wendys nuts on ya chin 
Had too 😂",0,,,,
163,164,1582167187384856576,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@GoGreenWrestle @coachw160 @espo174 @Wendys @tclance1024 @Applebees is fine cuisine https://t.co/SF5H4AK3jL,0,,,,
164,165,1582167138172735490,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@bhavinho_ @Wendys I had a Dave’s double with fries, Coke Zero, 4 spicy nuggets, and strawberry frosty",1,,,,
165,166,1582166874779156481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@RickandMorty @Wendys Rick and morty is slowly going to become a marketable plushie,0,,,,
166,167,1582166086354862080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Russel2799 @Wendys i once spotted 10 ants all gangbangin a ladybug in the corner of a wendys once, their bug problems are nothin new",0,,,,
167,168,1582166059942936576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","most of my evening,but I could’ve been making tip money waiting in line for one order.If you cannot accommodate DoorDash then do not offer it from your store. I have missed out on a lot of money this evening, so thank you @Wendys guess my kids can starve this week",0,,,,
168,169,1582166025990459393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NightShiningPR @JesseWittenrich @Botcon
Puggle IDW Galvy:Ivisited #TransformersShatteredGlass Universe Again! Today+Saw #OptimusPrime Again!We Saw Lunch From @Wendys &amp; @Arbys #045! #PugglesTalk #Transformers #ShatteredGlass #ShatteredGlassOptimusPrime #GalvySG  #FunSGPrime🔘🌕👩‍🦰 https://t.co/hDcTVKtTLY",0,,,,
169,170,1582165781559017472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys ok sooo u got to add a toppings option to ur frosty’s!! I just added @Oreo to and it made it next level!!!! 😋 🍦 🍪 #HouseOfTheDragonHBO #,0,,,,
170,171,1582165734234685440,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}","@Wendys as a door dasher where I make extra money to feed my children it would be nice if you would let your or tell your employees to let us knock on the door and pick up the food.I have literally been in line for a half an hour not only is my dash late, but I have wasted 1/2",0,,,,
171,172,1582165451815034881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys do it.,0,,,,
172,173,1582165172755451905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Please bring back vanilla frostys. Strawberry is disgusting and should not have replaced the delicious perfection of the vanilla frosty.,0,,,,
173,174,1582164897915289600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@SquirrelHey @Wendys Wtf 😬,1,,,,
174,175,1582164679249432576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",There is a really nice older lady at  Wendy’s on elm rd in Warren who does this. She deserves a raise @Wendys https://t.co/TLiftmdeLC,0,,,,
175,176,1582164329339551745,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Wendys is getting a little dark…. https://t.co/W6zBPIliKB,2,,,,
176,177,1582164251631755265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@SquirrelHey @Wendys It's a sad day in this country when Wendy can't even tell us the truth.. 🤣,1,,,,
177,178,1582163517561765889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush Me sometimes please,0,,,,
178,179,1582162464695021569,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@coachw160 @espo174 @suntzu189 @Wendys @tclance1024 I mean I would get dressed up for it,0,,,,
179,180,1582162305772851201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TVNewsLady @Wendys If you're ever in the Avon Lake area, try Salad Kraze! Lots of options, all delicious, you can order ahead for pick up too. 😋",0,,,,
180,181,1582162286734888962,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@KimJimun_8th @Wendys @ReggieBush He did 😂😂 it was played off,0,,,,
181,182,1582162215347490818,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@GoGreenWrestle @espo174 @suntzu189 @Wendys @tclance1024 That’s a fancy place to get chili!,0,,,,
182,183,1582161789227528193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I’m in the app and I cashed in 600 points for a Dave’s double. Where is it? There’s nothing in my bag and when I add a Dave’s double it wants to charge me. My 600 points are gone. Where is my sandwich?,0,,,,
183,184,1582160949246844928,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Every6thDay @Wendys I just picked up Wendy’s because of you.,1,,,,
184,185,1582160609621135361,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Wendys Wendy’s there was a cockroach at one of your locations. Just thought I’d let you know. Never eating there again,1,,,,
185,186,1582160569993265153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@NussbaumTrans @Iowa80Truckstop @DairyQueen @Wendys @TATravelCenters @tacobell @pizzahut The Pilot in the background 😅,0,,,,
186,187,1582160394000379905,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@espo174 @suntzu189 @Wendys @coachw160 @tclance1024 Even Applebees?,3,,,,
187,188,1582160352757719041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys my little brother says to make a Oreo frosty. He says that you should be getting a call from him soon.,0,,,,
188,189,1582159793133088769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",peppermint frosties 🫣 @Wendys,0,,,,
189,190,1582159073696370688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",@DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg  @StateDept  please intervene https://t.co/HRqhjUYNIn,4,,,,
190,191,1582158749845757952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@cpteban @DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg @StateDept Stop snitching,0,,,,
191,192,1582158375772884999,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Uhhh_Enrique @DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg  @StateDept  please intervene,2,,,,
192,193,1582157461397835785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",hey @Wendys I went to one of your stores in indonesia and i asked for directions to mcdonalds. why didn't they give it to me?,0,,,,
193,194,1582156971607588864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@espo174 @suntzu189 @Wendys @coachw160 @tclance1024 @Wendys is good and I also like a good bowl of @WaffleHouse Bert's Chili,1,,,,
194,195,1582156857493557250,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@baddiboi @CFetti_ @Wendys https://t.co/pxX1Jo44ZN,0,,,,
195,196,1582156692510232577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Gib me dat bogor,0,,,,
196,197,1582156551066095617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @Wendys isn’t fit for a death row inmate to eat,0,,,,
197,198,1582156011607298050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys Wendy's is not very good anymore. Everytime I go there, no matter which location it is, it's full of angry black girls who are mad that I came and made them do any work, which translates to the poorly made food that I inevitably get.",0,,,,
198,199,1582155891910250502,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@nono2glitchy @Wendys, the fast food place
They closed on my country. I'm pissed about it.",0,,,,
199,200,1582155624829231104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@BravoTV @Wendys You morons are comparing popcorn to French toast crap as a snack, really?",0,,,,
200,201,1582155453026381824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys so when are you guys gonna bottle the ghost pepper ranch ?,0,,,,
201,202,1582154315208138755,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Salads from @Wendys are top notch.,0,,,,
202,203,1582152510998839296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush the drip,0,,,,
203,204,1582152500198920192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush https://t.co/Qt6NrCV7lP,0,,,,
204,205,1582152053823897600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Yuck her cheek looks disgusting.,0,,,,
205,206,1582151399978151941,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wendys Aruba 🇦🇼 @WendysCanada @Wendys https://t.co/Hwr3yzHkFc,0,,,,
206,207,1582150490191560704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys the French toast sticks are really good with the hot honey dipping sauce.,0,,,,
207,208,1582148080178450432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys Yo wendys, why did ya quit Costa Rica. Cant handle the tropical heat?",0,,,,
208,209,1582147793249894400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys https://t.co/k25FOOwyhw,0,,,,
209,210,1582146765683576832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys hOw manY rEtweeTs fOR oNe yeAR of chICkeN nUGGetS? wendys = based,0,,,,
210,211,1582146699719766017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush not as good as I thought it would be,0,,,,
211,212,1582145441881559040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Mr_Severino @Ayerlynd @EduMsJDAN42 @Wendys It was enjoyable 😂,2,,,,
212,213,1582145093728759808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",@Mr_Severino @Ayerlynd @RandomSecretary @Wendys Made me laugh!,4,,,,
213,214,1582145030961045507,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}","@Ayerlynd @RandomSecretary @EduMsJDAN42 @Wendys So I'm blaming my new phone and exhaustion on that horrible tweet.  

But I won't delete it bc it's hilarious",5,,,,
214,215,1582144827394641920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@RandomSecretary @EduMsJDAN42 @Ayerlynd @Wendys No! They had free frostys with $20 order but they changed it to free chilli :(

But I do miss those.",1,,,,
215,216,1582144577926213632,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@Ayerlynd @RandomSecretary @EduMsJDAN42 @Wendys Ive cut back A LOT in the last few years.  

Axtuallt, covid helped with that. Since many restaurants now have UnerEats I have been ordering much healthier options when I do order. I don't mind paying extra.",3,,,,
216,217,1582144485047570439,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So @Wendys y'all might want to really check on your Wilkinsburg Pa franchise on Penn Avenue.  Folks just decided they don't want to take orders anymore.  One very kind gentleman did come out after awhile and take mine and another customers order. #NoWayToRunABusiness,0,,,,
217,218,1582144431192346624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Campus Insiders presented by @Wendys starts RIGHT NOW on Stadium!

Join @Jbooty88 and @michaelkimHD as they go around college football

WATCH: https://t.co/byPdJdUZ80 https://t.co/P19Gt7lKmz",2,,,,
218,219,1582144195849953280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",bet you wont follow me @Wendys,0,,,,
219,220,1582144102379855872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys I bet not a single one of those actually got eaten.,1,,,,
220,221,1582143648291954688,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Mr_Severino @EduMsJDAN42 @Ayerlynd @Wendys Did you get a Frosty too?,2,,,,
221,222,1582143214194085888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",God know I needed to stfu just now😂 the way I was finna spaz if @Wendys was tryna have me come in AGAIN for a drive thru mobile order 💀😮‍💨 she knew to tell me to “pull forward” talkin bout “we got it inside” I just sat in there complete silence💀,0,,,,
222,223,1582142880579100672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@Mr_Severino @RandomSecretary @EduMsJDAN42 @Wendys I can't eat Wendy's anymore or any fast food. Makes me sick. But burgers for dinner sounds like a wise idea for tomorrow,3,,,,
