ID,screen_name,name,location,follower_count,friends_count,like_count,description
4542766573,_DodgersFamilia,Chris,"Boise, ID",428,384,,Promoter of all Dodgers related podcasts & live shows. #DodgersFamilia #AllMeansALL ❤ my wife ❤ my kids ❤ Jesus Christ 💙 my Dodgers
2256938541,villaoscar11,Oຮcαℝ 🐽,El Salvador,256,903,,Table tennis coach 🏓
1257037109430542336,CafardCrypto,crypto cafard🧞,"Nice, France",81,240,,#bitcoin #dogecoin expert en crypto monnaie.gagnée des crypto monnaie avec https://t.co/Zsds9EnQR5 https://t.co/mvkol8Ku5G
384352026,StefanDominik,Dominik Stefan,US,343,3473,,"Hi! : ) These are words. I hope you enjoyed reading them. Follow me to be able to read even more interesting words, just like these. #Reading #Words"
875409431764246528,barefootlaguna,justbarefoot,"Las Vegas, NV ",194,4571,,lifehakr #lifehakr #digitalgold tips. crypto. reviews.
1278443656836534274,YouAllMakeMeSad,Why Are You So Mad?,LA,124,952,,Everybody chill
527054757,nishas_hands,Nisha’s Hands of Sweetness,"Memphis, TN",27,469,,"Sweets, & Berries Since 2015"
388965264,bigbrother_sir,bigbrothεr,,99,2772,,εsquirε
1277172520815296513,landscapeastro,Alper Takcı,Around the World,135,55,,"#GalenRowell fan, @innoutburger obsessed, @idadarksky advocate landscape astrophotographer with a wife, a kid & a cat. Unless an RT, photos are mine."
353325939,CrazySingerIAm,Jeannine,"Moorpark, CA",29,126,,That girl who sings. A lot. And loves golden retrievers. And Jesus.
1129039982251974661,ataxiaharmony,Chase,"Santa Monica, CA",2,134,,I have twitter to just follow my Favorite creators. I also build PC’s sometimes and hike // Computer Scientists
59351981,brandonbalat,Brandon Balat,Hughson CA,152,197,,"Excuse me, was you sayin somethin? Nuh uh...you cant tell me nothin'."
283651543,lindseybrown35,Lindsey Brown,"Las Vegas, NV",1824,4867,,somewhere being disruptive • sports media personality • tweets + taps are mine • tendy vibes • MN b&r • bet on yourself •
1275961297977237504,98Therapyco,98Therapy,,0,22,,1990 Vibes
1070100268518379521,Fishy_2x4,John,"New York, USA",13,249,,Guitars | Gunpla | Gfood | Adrift in the Aether | Schecter Guitar Forum Admin
920818583101325312,profkingsfield,Professor Kingsfield,,7,2361,,We use the Socratic Method.
894200720131473414,Cookieleelisa5,Lisa stewart,"Upland, CA",39,228,,"Love my Kids, Coffee, Mickey & The Beach"
1276854212916371456,mugiwagna,グニャコ gniaco,,35,971,,#gaming #golf #mangas #comics
57847053,CopeMoney,Tucker SZN,"California, USA",1850,3488,,Michigan State grad
887339992296681473,Steadz_Dom,Dominguez,,73,1733,,B-Ball🏀Boston Celtics/ Anime/ video games/ SCP💚 You think you know me but most times I don't even know myself
24059258,702Sunshine,D Ellis,Vegas Baby!,3037,5003,,"I ❤️ LIFE ✨Real Estate Investor ❤️ 🏈⚾️🏀⛳️ Sin City 🎰,Gr8 🎶 🌴🍍🥥🍹🌹🌷🌸, F00DiE 🌶🍕🍗🍔🍰🍦Good🍷& making peeps 😂 Cheers🍻🥃🍾🥂 #Sassandclass✌🏼🇺🇸🗽✨"
31827956,Irod323,Isaias Rodriguez,"Boyle Heights,	CA",96,1850,,Loves Baseball and Soccer. Bleeds Dodger Blue!
702620689090609153,Badgalba_,C4RP3DI3M🌹🏹🐢,"Puerto Vallarta, Jalisco",34,264,,"Des fois pour connaître la suite de l'histoire, il faut savoir arracher la page."
767490951207985154,golfrabble,golfrabble,"Provo, Ut",200,281,,Rate My Pancake 🥞 • Guess My Handicap 📈 • EVERY SHOT ⚡️ • Email us at golfrabble@gmail.com to be featured.
1001599642692272128,Nugget65944685,Well known Salgado 🫵🏻,,75,729,,I do photography 📸 | Adventure and rides 🌊 | 22 yo 🧨 | Traveler without route 🚦| #HereWeGo | #Dodgers | #Letsgopens |
174773936,thebrianhill,"Dad Bod, Kid Heart",Body: Tennessee. Heart: Kauai.,831,749,,Bring back common decency. Say please and thank you. Don’t be anyone’s Huckleberry. Husband. Dad to four great kids. Agent at CAA.
1267728272730861569,MaccyBiteman,Papi Chulo,Monkey,18,175,,I am the mayor of this small piece of hell. -Nicholas Slapikas
1254450745815990280,kate_lynnn4258,Kate Miller,,24,375,,"⭐️gchs 2022, Jesus, winterguard⭐️"
404656130,southocbeaches,southocbeaches,South OC CA Beaches,1280,642,,"South Orange County California Beaches. San Clemente, Dana Point, Laguna Beach. Entertain/Engage/Enlighten"
1265033935706185728,MaximusMunoz3,Pickle Planet,,6,41,,Sub to Pickle Planet on yt
1099473961220399104,Dashiepie10,テイラー•ワッターソン,WarioWare inc.,67,2879,,"yeah so hi so I don’t give a shit also I am artist but never post, also I like eddsworld and thats it. and am local Mexican 🇺🇸🇲🇽 22yrs old"
1273473451261599747,oAngel111,A n g e l,,10,355,,⛰ 🐐
1094413630227922944,val9800,val,,3,36,,Show me how
23373912,TanyaBotten,Tanyabo,United States,374,564,,Growth Marketer. Innovation enthusiast. 2020 #MBA graduate. World traveler. Proud mom of two. Tweets are my own.
1255696599415586816,ROSTFREI1,ayayayimalittlebutterfly,Ji Changmin's date,32,207,,17🐸10% recovered from Bell's Palsy💪a disappointment but not to plants cuz i help convert oxygen to carbon dioxide for them ☘️
389962415,timothymustoe,Tim Mustoe,The Great Pacific Northwest,1152,4997,,filmmaker/artist
120949483,yourunclepan,Pan Mittal,"Seattle, WA",142,786,,Read | Cook | Learn something new | Travel somewhere new
70499348,416ash,@416ash,The lands of ones and zeros,3677,4994,,I'm so optimistic that even my blood type is B+.
1265963960605556736,QueenKitchen4,Queen Kitchen,,59,1709,,It's dark. . . It's night. . . We are the Knights of dark squad . . . Lol. . . We go by this sequence. . . Food. . . drinks. . . . sex. . . smoke. . . . to hell
961062952475402240,kathykoehn4,kathykoehn,"Fremont Hills, MO",29,206,,Fitness & Wellness DIY & Home Food Health Humor
1201392437853392896,Cuvvrr,Parker,,136,347,,17||X6💎||x0 🌺|| GT: Stitch6612 || Smurf: lClxp|| Flex Player ||Xbox ✈️ Pc
1104588012237869057,Bigdaddy1992_,#1510 Chiefs fan,"Kansas City, MO",314,1464,,KANSAS CITY CHIEFS That's all you need to know 😁😁😁
1250030382784757760,Pr1nc3t0nTw33t5,PrincetonDoesStuff,"California, USA",14,639,,I do stuff.
938295600419889154,MrClassix,Mr. Classix,"Los Angeles, CA",19,120,,XO✞…. Honestly idk why I am here so might jump off a roof for 1 mil 😩
2760173699,JeremyCroft32,𝓙𝓮𝓻𝓮𝓶𝔂𝓒𝓻𝓸𝓯𝓽32 #TR25 ✏️🎮🎨🇺🇸🏁🏎📷🦅,,797,1762,,Huge Tomb Raider Fan i love My Lara Croft My Favorite Two NASCAR Drivers are Hailie Deegan Chase Elliott Quotes: I hate tombs Dont try me By Lara Croft
20087813,DYK88,Dan,Sin City,596,1779,,teams: @chiefs @cubs @hawkeyefootball @bucshockey @goldenknights I love fantasy sports. Bobblehead collector.
1323090848,GeorgeStrongIII,G. Strong,"Pasadena, CA",1327,4999,,"Wealth Manager at Strong Wealth Management (@strongwealth). Vandy undergrad, USC Marshall MBA. Not investment advice."
1274361783604649984,BlakeZamora4,Blake Zamora,,5,79,,"Choir boy, theme park enthusiast, autism Tourette syndrome,"
65887600,RussWalk69,Russ Walker,"Heath, OH",19,82,,Huge tOSU fan! Go Bucks!
1041174817808891904,bnasty24ncal,Brandon,"California, USA",63,1369,,😎🏀🏈⚾️🥏
783490578759593984,chadman23,chadworth,"California, USA",42,423,,Basic nerd who like being on social media.
132229026,baa91,Bertochas A.A.,México ,436,3816,,"productor y booking de eventos de : stand up comedy 🇲🇽 CEO de : Digital Comedy y productor de shows de comedia en Luanco Comedy club , en la condesa 👊🔥"
131802529,2MahGanKah,Glen,,137,1414,,"Bachelor’s Degree & a ton of experience/education in the music, entertainment, wrestling biz, etc. while balancing a 20+ year 👰🏾🤦🏾‍♂️. Oh, & FOOD!😀🇺🇸🇵🇭"
1273855371766108164,EzzRahim,Rahim Ezz,,29,768,,Rahim ezz bayerische motoren werke
782317324506308610,pr0nstache,Internet Banned,"Las Venturas, San Andreas",34,79,,⚓️🍷💀
1274041779348627456,BLUU96,Angel,,2,157,,𝔹𝕃𝕃𝕌𝟡𝟞
195837518,sergiiohg,Turista,culiacan sinaloa,165,795,,la vida se basa en experiencias!!
642833,nicholi57,sɐןoɥɔıu ןǝɐɥɔıɯ,42.2250-70.7967,1040,2958,,"maker, creator, nerd & dad"
705115550649679872,ana_m_m_ana,"Ana M. Cruz Duda PA, MPAP, MS 🩺","Los Angeles, CA",229,922,,USC KSOM🫀| Latina💃🏽| Women’s Health & Empowerment💪🏼| GYN Research🔬| STEMM🧬| True Bug Aficionado🪲| Views Are My Own 🙃| #medtwitter #womeninmedicine
4856129780,BeanBoyGabe,𝔊𝔞𝔟𝔢,Milky Way Galaxy,137,1638,,aspiring wall-crawler and webhead
1092490958820626434,culper_1776,Samuel Culper 1776,USA,111,547,,"Member of Washington's 6 (The Culper Spy Ring) following Q, Anons, FLOTUS, POTUS, Greg Rubini, JFK Jr."
36246683,HawkeyRunner,Melissa Jensen,Out West USA,193,228,,Chicago hockey fan! Author of Finding Reason. Runner when the mood hits me. Hiker. Fur Mama. #Blackhawks #Chicago #FindingReason
1054318898449764354,mari_fer31314,Mariana Fernandez,,31,237,,3-13-14 / 5/15/20 💍💙 Oliver 💕💕💙
855172884951584768,bms_TonyGunk,Tony Gunk,Planet Earth,27,313,,am big hubgry
94102395,snowbabykatz,Meghan Bonney,Southwest Desert  ,30,115,,""" Country Girls Don't Retreat We Just Reload"" Irish with a little Swede thrown in Don't get between me & my coffee, my guns & Billy Bonney We'll be fine"
184298759,MeatCarbsCoffee,Racks on Racks,,168,1484,,"There’s a force in the universe that makes things happen. And all you have to do is get in touch with it, stop thinking, let things happen, and be the ball."
889493270,YourRealtorNow,Anita DuBois,Coldwell Banker~Claremont,528,1609,,~Assisting Buyers and Sellers in Southern California Since 1988~ Experience Counts ~ Get Listed ~ Get Sold !
2646336896,HirokoLujan,Hiroko Lujan,"Orange County, California",270,1069,,"Interests in marketing, SaaS, HR. I love nature and care for the environment. The views expressed here are mine alone."
237434577,mymindsawake,Sarah ²⁸ ◟̽◞̽ ¹ᴰ claims track 2 of LT2,"Palm Springs, CA",93,195,,"Vet Tech, sassy, I’m 25, give your opinion kindly, i cuss a lot, I am a #louie #Directioner not sorry for that content. #onedirection2020 #veterinarydirectioner"
165574697,cycleman0878,Peter Newell,,33,337,,trying to make it real compared to what I like big mutts and I cannot lie grab life by the handlebars 🚲
16633477,iguzmanjr,isaac,United States,182,1215,,ABOUT ME: “the smallest of good interactions can go a long way” happy day ev1! 🎄 cash app: $1k3ike
171862232,Turk1881,Cenk Altunayar,"California, USA",342,2728,,That which does not kill us makes us stronger. F.Nietzsche - Wahweveh - BlackEagle - KaraKartal
810433156281081856,overcookedprada,Derek Dobies🏳️‍🌈🎰,Michigan🇺🇸✈️Las Vegas🎰,155,1071,,Stuck in 2010|🏳️‍🌈he/him🏳️‍🌈|🐗Inosuke Nation🐗
1074155011649691648,Kodiak_Captures,Kodiak Captures,USA,306,851,,24 | Aspiring Colorist / Photographer
186222248,XxSmellyCatX,Stacey🌻,,176,634,,I don't really know what I'm doing but I'm doing it anyway. Created this twitter to follow BigBrother happenings
56041835,Ricomon,Rico Pimentel,Gilbert AZ...,138,583,,I like doughnuts.
43365404,whartonrigby,Darryl Wharton-Rigby ダリル・ワートン-リグビー,"Baltimore, Tokyo, Los Angeles",5275,4626,,"Filmmaker, Screenwriter, Playwright, Professor. Husband, father of 3, w/ a Poodle & Axolotl in Japan. Proud liberal. There may b typos b4 ☕️"
2273817120,TaraHayle,Ignore Me I’m GenX🇮🇪🇯🇲🇦🇹🏴󠁧󠁢󠁳󠁣󠁴󠁿,FL,327,896,,Documentary junkie
760377553,hornbybryan,bryan hornby,north bay,151,815,,"big time football fan part ower of the green bay packers, golfer lover of life. dog person I try to be a good guy!!!! Fan of playboy"
1268004262119866368,JOdintz,Joshua Odintz,,437,515,,Partner @Holland_Knight Tax lawyer. Decent parent of 3 + dog. Proud spouse of social justice warrior. @UCSanDiego and @hebrewU alum. My personal opinions.
333871192,xxSaNiOuTLaWxx,Amar Saini,Cali-Bred Breakn Bread in PNW,78,479,,GREYGXDS
1268912209855418370,speedyriedy1,speedyriedy,"Cincinnati, OH",2,277,,CD copy decent chef expert dog person hard bop reader mask goes over your nose.
314226021,Valentino6683,Valentin Casablanca,"Ushuaia, Argentina",46,536,,Fotografo / instagram @valentin_casablanca_kzb
2790255875,juanxj56,JuAn ☀️🇦🇷😎🐸🏍🏖,Turdera,337,3011,,"Hincha del Rojo, el Bocha,Diego, Messi ,Valentino Rossi y El Flaco"
486080361,riiichard77,Riiichard77,Argentina,441,4999,,Ocasional musico y enfermo por el millonario. Abogado (UBA) Nirvana y Ramones soundtrack de mi vida. Suelo decir lo que pienso.
887691553732296704,kariikat,kari,,49,1972,,"entrepreneur, mother of 3, semi-anonymous conservative. The Golden Rule, always."
2899978179,gaprn75,Aquelarre,"Fresno, CA",123,795,,El que se enoja.... pierde.
1174183932,Mundiko10,Jesús García,"Monterrey, Nuevo León",771,1737,,Si algún día cuentan mi historia que digan que camine entre gigantes...
66061906,MrWarren_Bell,Warren Bell,"Spring, TX",626,1366,,"@SMUCox, @UCRiverside and @CBHSSacramento alum, a long-term fan of the Oakland A's, Edmonton Oilers and USC Trojans."
1268563911625920512,PaulParasite,Paul The Parasite,United Kingdom,16,463,,A spokesman for a generation
152613445,Sky_Masters737,Sky 🇺🇸🇲🇽,God Bless America,3428,4584,,A proud & grateful legally immigrated citizen to this great nation. Long may our Constitution stand. 🇺🇸🗽 #MAGA #1stAmendment #2ndAmendment @NRA @GunOwners
962197788543954944,SuperPEKKA336,SuperPEKKA336 🇺🇦,T.E.S.L.A. Homebase,234,932,,15 | 🇺🇸 | ⌨️🖱& 🎮 | Fortnite | Roblox | Star Wars | Marvel | Lego Tactical Enforcement and Strategic Logistics Agency
2795157114,jeffkellybrown,Séathrún Ó Ceallaigh 🇮🇪☘🌊✊🏼#Resister,The 505,1467,2549,,ᏣᎳᎩ 🐢 Éireannach ☘ #MUFC ⚽️ #ManUnited #Shinner #UnitedIreland #BidenHarris #BlackLivesMatter #FreePalestine 🇪🇭 #FBR
734907079756939264,Gina_Marie0512,Marie Gina,"Sealy,Tx",61,573,,"Christian, Love My Daughters, Family, Friends"
902304126,SixSqrlSweets,Six The Hitman Sweets,The Interwebs,905,485,,The sweetest there is. The sweetest there was. And the sweetest there ever will be. .. 🍬💯
1270848110462414851,BenDove63633386,Ben Dover,,5,161,,Not of this world Here on a field trip to monitor Human Behavior
822898448550621184,TheNeedToMeme,Jimbo Johnson,"Carlsbad, CA",19,39,,I’m gonna tweet at people until I get recognition. Jaiden Animations 2 days. theodd1sout: 30 days. Domics 47 days.
398100821,LRobertoC,Luis R,"Zapopan, Jalisco",68,445,,| Jal 📍 | Mich 🏡 |
1270032476170153985,JanetSm56993201,Janet Smith,,14,271,,"Back on Twitter to see what it’s all about. Keeping myself informed, only source I trust is JESUS!"
303500891,_KellyMcCormack,Kelly_McCormack,Indiana,56,369,,A Mom 👼🏻👼🏻👧🏼👶🏼 A Wife 👩🏻‍❤️‍👨🏼 A Animal Lover 🐶🐶🐕🐕🦢🦋🐿 A Massage Therapist & Esthetician A Marketing Guru
1078143927075491840,gnzmtz_,Mel Mel ✨,Mexico,89,118,,nuevo xq bloqueada ):
1130686462247129090,DelynCherries,🍒J͓̽a͓̽d͓̽e͓̽🍒,,4,181,,🔮🐙🎮🥀🧸🍭 ✨27✨Aquarius✨She/They✨ISFJ-T✨ #ACAB #FTP #FDT #EatTheRich #ProChoice #LGBTQIA+ #Equality
100395060,LEE_Nygma,NoelSancho,"37.786194,-122.404997",1462,4924,,"SAN FRANCISCO NATIVE- SF 49ERS, SF GIANTS, GOLDEN STATE WARRIORS, SAN JOSE SHARKS"
216968556,kpress42,KP,Canada,579,2055,,Film Lover🎬
1209612780036382725,Missi59850338,Missi,,220,4996,,missi
27759312,MyTeethAreWhite,Ryan Ciak,"Little Rock, Arkansas",57,526,,Human
1270674170578382848,ArrondoCaty,Caty,León,9,171,,💫
632522176,CoachValdez27,Ralph Valdez,Inland Empire,540,2086,,WR Coach Colony HS 🏈 UCLA| Dodgers| LA Rams|Lakers| SBVC’20| CSUSB| Navy Vet|
3139533408,ARgreteman415,Aaron Greteman,"Algona, IA",23,335,,"Husband, father, CPA, ISU fan"
1270318523663949824,LuLunaVido,LunaVido,,0,19,,is it enough
782078228160655360,kinlexz,Kinlexzz (she/her),,138,350,,*insert funny line here*
1267858131721375744,Zaria30681563,Zaria,,6,104,,hi its me
832174212,subz3r0_blu90,NIGHT PANTHER - SZ0 ♎,From the 310 to the 909!,73,455,,Sub-Zero ability / Black Panther agility. #LABornAndRaised #Est1990 💯🟣
965771519711502336,CLMcCork,Crystal,"Kansas City, MO",402,1270,,"Lover of Jesus, coffee, dogs, & the beach. Wife to the best guy I know & dog Mom to two sweet goldendoodles. ❤️ 🎶 “Boss up and change your life” -Lizzo"
885138981611896834,LBCFINSFAN,MIKEY PLATINUM,"Long Beach, CA",1481,4942,,sports fanatic fantasy guru. 🌴LBC CALI🌴#dolphins #clippers #angels #FINSUP 🐬 🐬 🐬 🐬 🐬 CLIP GANG OR DONT BANG #clippernation #WeBelieve
1168312033445588993,loyoramiro7,Ramiro💀🖤 ɹǝʞɔoɹ / pɐǝɥ lɐʇǝW,hell,100,2895,,"#Rock and #Metal head, occasionally punker #SoCal living 🤘🏻😎🏄 fb: Ramiro Loyo Sanchez"
1070798258,Cyr963,Cyr,,18,438,,#MillionToken #MM #DeFi
22545426,devindeuell,Devin Deuell,"Los Angeles, CA",356,2367,,"It was once asked by a prominent newspaper Op Ed column: ""what is wrong with the world today?"" A wise man wrote in: ""Dear editor, I am."""
250893348,___Knights___,Knights,Space,244,4998,,😄
94912036,iitzfrito,Jose Castellanos Jr,Snapchat: iitzfrito,104,376,,🦖
1227719218986012674,KateMills100,Kate Mills,United States,26,166,,Dog Lover 🐶 Photographer 🌸 Writer 🕯Small Business Owner 🎯Autoimmune Survivor 💪🏻
1162953554602033152,JesusV0317,Jesus Villalpando 🇲🇽🇺🇸🗿,"Bishop, CA",29,956,,hai - i like to retweet funny - fully vaccinated
363809681,Chris_R_Leonard,Chris Leonard,"Santa Cruz, CA",36,1637,,"Dad,Mechanic/car enthusiast, Santa Cruz CA native, but not a hippie/hipster."
1048289511413882880,amdesser,Andrew Desser,"Washington, DC",50,416,,Bay Area native 🌉 DC resident 🏛 LMU alumnus 🦁 External Communications Manager @DelveDC ✍🏻 Follower of Politics 🐘🐴
3302316404,BushidoBeats,D1GIT-Al,Greater Los Angeles,129,708,,"Independent, Retired U.S. Navy. Patriot and Truth-Seeker. Hip-Hop head and Math-wiz. Numbers are everything. (Retweets do not imply endorsement.)"
25626509,Lakergregg,Arik Baldwin Strategies,A House,580,661,,Been self-distancing since way back.
19137667,Thee_JMarie,chuckle cheese  💫,Southern CA,311,951,,"Mere mortal using the power of the internet to tweet. Interests include: Bukowski, crying, writing, taking pictures of my kitten & fleece (in that order)"
